area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;10150;018101;024;05;1;2;2;2;2;3;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2711;565,898509738369;010150018101;01015001810102405;010150018101024051;202109
1;10150;018101;024;06;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;1;2711;565,898509738369;010150018101;01015001810102406;010150018101024061;202109
1;10150;018101;024;07;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2711;565,898509738369;010150018101;01015001810102407;010150018101024071;202109
1;10150;018401;022;01;1;2;2;1;1;2;2;2;3;3;2;2;2;2;1;3;3;2;2;2;3;3;3;3;2711;193,63032522034;010150018401;01015001840102201;010150018401022011;202109
1;10150;018401;022;02;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;2711;193,63032522034;010150018401;01015001840102202;010150018401022021;202109
1;10150;018401;022;03;1;3;3;1;2;2;2;2;2;3;3;2;2;2;3;3;3;2;2;2;3;3;3;3;2711;193,63032522034;010150018401;01015001840102203;010150018401022031;202109
1;10150;018401;022;04;1;3;3;2;2;2;2;2;3;2;2;3;2;2;1;2;1;2;2;2;3;3;3;3;2711;193,63032522034;010150018401;01015001840102204;010150018401022041;202109
1;10150;018401;022;05;1;2;2;1;1;2;2;2;3;3;3;2;3;3;3;3;3;2;2;2;1;1;2;2;2711;193,63032522034;010150018401;01015001840102205;010150018401022051;202109
1;10150;018401;022;06;1;1;1;1;2;2;1;2;3;3;3;3;3;3;3;3;3;2;2;2;1;1;1;1;2711;193,63032522034;010150018401;01015001840102206;010150018401022061;202109
1;10150;018401;022;07;1;3;3;1;2;2;1;2;2;3;3;3;2;2;3;3;3;2;2;2;3;3;3;3;2711;193,63032522034;010150018401;01015001840102207;010150018401022071;202109
1;10150;018701;021;01;1;3;3;2;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;114,35375205708;010150018701;01015001870102101;010150018701021011;202109
1;10150;018701;021;02;1;2;2;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;1;3;3;3;3;2712;114,35375205708;010150018701;01015001870102102;010150018701021021;202109
1;10150;018701;021;03;1;2;2;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;114,35375205708;010150018701;01015001870102103;010150018701021031;202109
1;10150;018701;021;05;1;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;2712;114,35375205708;010150018701;01015001870102105;010150018701021051;202109
1;10150;018701;021;07;1;2;1;2;2;3;2;3;2;1;1;1;1;3;1;3;3;2;2;2;1;1;1;1;2712;114,35375205708;010150018701;01015001870102107;010150018701021071;202109
1;10150;019702;024;01;1;2;3;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;3;2;1;1;2712;65,248210349075;010150019702;01015001970202401;010150019702024011;202109
1;10150;019702;024;02;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;3;2;2;2;2;3;3;3;3;2712;65,248210349075;010150019702;01015001970202402;010150019702024021;202109
1;10150;019702;024;03;1;2;2;1;2;2;2;2;2;1;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2712;65,248210349075;010150019702;01015001970202403;010150019702024031;202109
1;10150;019702;024;04;1;2;2;1;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;2;3;2712;65,248210349075;010150019702;01015001970202404;010150019702024041;202109
1;10150;019702;024;05;1;2;2;2;2;2;2;2;2;1;2;2;2;3;2;2;2;2;2;2;3;3;3;3;2712;65,248210349075;010150019702;01015001970202405;010150019702024051;202109
1;10150;019702;024;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2;2;2;2712;65,248210349075;010150019702;01015001970202406;010150019702024061;202109
1;10150;019702;024;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2712;65,248210349075;010150019702;01015001970202407;010150019702024071;202109
1;10150;022101;023;02;1;2;2;2;2;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;96,6545719609768;010150022101;01015002210102302;010150022101023021;202109
1;10150;022101;023;03;1;3;3;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;96,6545719609768;010150022101;01015002210102303;010150022101023031;202109
1;10150;022101;023;05;1;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;96,6545719609768;010150022101;01015002210102305;010150022101023051;202109
1;10150;022101;023;06;1;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;96,6545719609768;010150022101;01015002210102306;010150022101023061;202109
1;10150;022101;023;07;1;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;96,6545719609768;010150022101;01015002210102307;010150022101023071;202109
1;10150;022101;023;09;1;3;2;1;1;3;2;3;2;2;2;3;3;3;3;1;1;2;2;1;3;3;3;3;2713;96,6545719609768;010150022101;01015002210102309;010150022101023091;202109
1;10150;022101;023;10;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;96,6545719609768;010150022101;01015002210102310;010150022101023101;202109
1;10150;023002;021;01;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2713;176,125470405927;010150023002;01015002300202101;010150023002021011;202109
1;10150;023002;021;02;1;2;2;1;1;2;2;2;2;1;1;3;2;2;1;2;2;2;2;2;3;2;3;3;2713;176,125470405927;010150023002;01015002300202102;010150023002021021;202109
1;10150;023002;021;02;2;2;2;2;1;3;2;2;2;1;1;3;3;2;2;2;2;2;2;2;3;3;2;1;2713;176,125470405927;010150023002;01015002300202102;010150023002021022;202109
1;10150;023002;021;03;1;2;2;2;1;2;2;2;2;2;2;3;1;2;1;2;2;2;2;2;3;3;3;3;2713;176,125470405927;010150023002;01015002300202103;010150023002021031;202109
1;10150;023002;021;05;1;2;1;2;2;3;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;2;1;2713;176,125470405927;010150023002;01015002300202105;010150023002021051;202109
1;10150;023002;021;06;1;2;2;1;2;2;2;2;2;2;2;3;1;2;1;2;2;2;2;2;3;3;3;3;2713;176,125470405927;010150023002;01015002300202106;010150023002021061;202109
1;10150;023002;021;07;1;2;1;2;2;3;2;2;2;1;1;3;2;2;2;2;2;2;2;1;3;3;2;2;2713;176,125470405927;010150023002;01015002300202107;010150023002021071;202109
1;10150;023002;021;08;1;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;2;1;3;3;2;3;2713;176,125470405927;010150023002;01015002300202108;010150023002021081;202109
1;10150;023103;021;01;1;2;2;1;2;3;1;2;2;3;2;1;2;3;2;3;2;2;2;2;2;2;2;2;2711;174,838061085537;010150023103;01015002310302101;010150023103021011;202109
1;10150;023103;021;02;1;2;2;2;2;3;2;2;2;2;3;1;2;1;2;1;2;2;2;2;3;2;3;2;2711;174,838061085537;010150023103;01015002310302102;010150023103021021;202109
1;10150;023103;021;03;1;2;2;1;2;2;2;2;2;2;2;1;2;3;1;3;2;2;2;2;3;2;3;2;2711;174,838061085537;010150023103;01015002310302103;010150023103021031;202109
1;10150;023103;021;04;1;2;2;1;2;2;1;2;2;3;2;1;2;1;2;3;2;2;2;2;2;2;3;2;2711;174,838061085537;010150023103;01015002310302104;010150023103021041;202109
1;10150;023103;021;06;1;2;2;2;2;3;2;2;2;2;2;1;2;3;1;3;2;2;2;2;3;2;3;2;2711;174,838061085537;010150023103;01015002310302106;010150023103021061;202109
1;10150;023103;021;07;1;3;2;1;2;3;1;2;2;1;2;1;2;1;3;3;2;2;2;1;3;2;3;2;2711;174,838061085537;010150023103;01015002310302107;010150023103021071;202109
1;10150;023103;021;09;1;2;2;1;2;3;2;2;2;2;3;2;1;2;2;2;2;2;2;2;3;2;3;2;2711;174,838061085537;010150023103;01015002310302109;010150023103021091;202109
1;10150;023401;023;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;2;2712;65,6895125100873;010150023401;01015002340102301;010150023401023011;202109
1;10150;023401;023;02;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;3;2;3;3;2712;65,6895125100873;010150023401;01015002340102302;010150023401023021;202109
1;10150;023401;023;03;1;1;2;1;3;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;2712;65,6895125100873;010150023401;01015002340102303;010150023401023031;202109
1;10150;023401;023;04;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2712;65,6895125100873;010150023401;01015002340102304;010150023401023041;202109
1;10150;023401;023;06;1;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;3;3;1;2712;65,6895125100873;010150023401;01015002340102306;010150023401023061;202109
1;10150;023401;023;07;1;3;3;1;1;1;1;1;1;1;1;3;3;2;2;2;2;2;2;1;3;3;3;3;2712;65,6895125100873;010150023401;01015002340102307;010150023401023071;202109
1;10150;023401;023;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2712;65,6895125100873;010150023401;01015002340102308;010150023401023081;202109
1;10150;023602;022;01;1;2;2;1;1;3;2;2;2;1;1;3;2;3;2;3;3;2;2;2;2;2;3;2;2711;55,1010499783084;010150023602;01015002360202201;010150023602022011;202109
1;10150;023602;022;04;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2711;55,1010499783084;010150023602;01015002360202204;010150023602022041;202109
1;10150;023602;022;05;1;3;1;3;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;1;3;1;2711;55,1010499783084;010150023602;01015002360202205;010150023602022051;202109
1;10150;023602;022;06;1;2;2;1;2;3;2;2;2;2;2;3;3;3;3;3;2;2;2;2;3;2;2;3;2711;55,1010499783084;010150023602;01015002360202206;010150023602022061;202109
1;10150;023602;022;07;1;2;2;1;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;2;1;2;3;2;2711;55,1010499783084;010150023602;01015002360202207;010150023602022071;202109
1;10150;023602;022;10;1;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;55,1010499783084;010150023602;01015002360202210;010150023602022101;202109
1;10150;023901;024;02;1;3;2;1;1;1;2;3;1;1;1;3;3;3;3;3;3;2;2;2;2;3;3;3;2711;82,1396509379993;010150023901;01015002390102402;010150023901024021;202109
1;10150;023901;024;03;1;3;2;1;2;3;3;2;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2711;82,1396509379993;010150023901;01015002390102403;010150023901024031;202109
1;10150;023901;024;04;1;3;2;2;2;3;2;3;3;1;1;3;3;3;2;3;3;2;2;2;3;3;3;3;2711;82,1396509379993;010150023901;01015002390102404;010150023901024041;202109
1;10150;023901;024;05;1;3;3;1;1;3;2;1;2;1;1;3;2;3;2;3;2;2;2;2;3;3;3;3;2711;82,1396509379993;010150023901;01015002390102405;010150023901024051;202109
1;10150;023901;024;06;1;2;2;2;2;3;2;2;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;2711;82,1396509379993;010150023901;01015002390102406;010150023901024061;202109
1;10150;023901;024;07;1;3;3;1;1;3;2;3;2;1;1;3;3;3;2;3;2;2;2;2;3;3;3;3;2711;82,1396509379993;010150023901;01015002390102407;010150023901024071;202109
1;10150;023901;024;08;1;2;2;2;2;3;2;3;2;1;2;3;2;2;2;3;3;2;2;2;3;3;3;3;2711;82,1396509379993;010150023901;01015002390102408;010150023901024081;202109
1;10150;024105;021;01;1;2;2;1;2;2;2;2;2;2;2;3;3;2;3;2;3;2;2;2;3;3;3;3;2711;56,0847074528499;010150024105;01015002410502101;010150024105021011;202109
1;10150;024105;021;02;1;2;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;3;2711;56,0847074528499;010150024105;01015002410502102;010150024105021021;202109
1;10150;024105;021;03;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2711;56,0847074528499;010150024105;01015002410502103;010150024105021031;202109
1;10150;024105;021;07;1;3;3;1;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;2711;56,0847074528499;010150024105;01015002410502107;010150024105021071;202109
1;10150;024105;021;08;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;2711;56,0847074528499;010150024105;01015002410502108;010150024105021081;202109
1;10150;024105;021;09;1;1;1;2;1;3;2;2;1;2;2;2;2;2;2;3;1;2;2;2;1;1;2;2;2711;56,0847074528499;010150024105;01015002410502109;010150024105021091;202109
1;10150;024105;021;10;1;2;2;3;3;4;3;4;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;56,0847074528499;010150024105;01015002410502110;010150024105021101;202109
1;10150;025701;021;02;1;3;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;1;2;1;2;2713;93,1772561331258;010150025701;01015002570102102;010150025701021021;202109
1;10150;025701;021;03;1;2;2;2;2;2;1;1;1;1;1;3;3;3;3;3;3;2;2;2;3;3;2;2;2713;93,1772561331258;010150025701;01015002570102103;010150025701021031;202109
1;10150;025701;021;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;93,1772561331258;010150025701;01015002570102104;010150025701021041;202109
1;10150;025701;021;08;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2713;93,1772561331258;010150025701;01015002570102108;010150025701021081;202109
1;10150;025701;021;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2713;93,1772561331258;010150025701;01015002570102109;010150025701021091;202109
1;10150;025701;021;10;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;93,1772561331258;010150025701;01015002570102110;010150025701021101;202109
1;10150;026701;023;02;1;2;1;2;1;2;2;2;2;2;2;1;3;1;2;2;2;2;2;2;2;1;2;1;2711;110,772607777638;010150026701;01015002670102302;010150026701023021;202109
1;10150;026701;023;03;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;1;2711;110,772607777638;010150026701;01015002670102303;010150026701023031;202109
1;10150;026701;023;04;1;2;1;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;2;2;2;1;2;1;2711;110,772607777638;010150026701;01015002670102304;010150026701023041;202109
1;10150;026701;023;05;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2711;110,772607777638;010150026701;01015002670102305;010150026701023051;202109
1;10150;026701;023;06;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2711;110,772607777638;010150026701;01015002670102306;010150026701023061;202109
1;10150;026701;023;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2711;110,772607777638;010150026701;01015002670102307;010150026701023071;202109
1;10150;026701;023;08;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2711;110,772607777638;010150026701;01015002670102308;010150026701023081;202109
1;10150;026801;024;01;1;2;3;1;2;2;2;2;2;1;1;3;2;3;2;3;3;2;2;2;3;3;3;3;2712;150,282567124341;010150026801;01015002680102401;010150026801024011;202109
1;10150;026801;024;02;1;3;2;2;1;4;2;4;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;150,282567124341;010150026801;01015002680102402;010150026801024021;202109
1;10150;026801;024;03;1;2;2;2;2;3;1;2;1;1;2;3;1;2;1;1;3;2;2;2;2;2;2;2;2712;150,282567124341;010150026801;01015002680102403;010150026801024031;202109
1;10150;026801;024;04;1;1;2;2;2;2;2;2;2;2;1;3;2;3;2;3;2;2;2;2;3;2;3;2;2712;150,282567124341;010150026801;01015002680102404;010150026801024041;202109
1;10150;026801;024;05;1;3;1;2;1;3;1;2;1;1;1;3;2;3;2;3;2;2;2;2;2;3;3;2;2712;150,282567124341;010150026801;01015002680102405;010150026801024051;202109
1;10150;026801;024;06;1;3;1;2;2;4;2;4;2;1;1;3;2;3;2;3;3;2;2;2;2;3;2;3;2712;150,282567124341;010150026801;01015002680102406;010150026801024061;202109
1;10150;026801;024;07;1;3;2;2;1;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2712;150,282567124341;010150026801;01015002680102407;010150026801024071;202109
1;10150;027203;024;01;1;1;1;1;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;2;2;3;3;2712;200,686143382477;010150027203;01015002720302401;010150027203024011;202109
1;10150;027203;024;03;1;2;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2712;200,686143382477;010150027203;01015002720302403;010150027203024031;202109
1;10150;027203;024;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;3;2712;200,686143382477;010150027203;01015002720302404;010150027203024041;202109
1;10150;027203;024;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;200,686143382477;010150027203;01015002720302405;010150027203024051;202109
1;10150;027203;024;06;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;3;2712;200,686143382477;010150027203;01015002720302406;010150027203024061;202109
1;10150;027203;024;07;1;2;2;1;1;2;2;2;2;2;2;2;2;3;1;1;1;2;2;2;2;2;2;2;2712;200,686143382477;010150027203;01015002720302407;010150027203024071;202109
1;10150;027203;024;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2712;200,686143382477;010150027203;01015002720302408;010150027203024081;202109
1;10150;031701;024;01;1;3;1;1;2;2;2;2;2;1;1;3;1;3;2;2;2;2;2;2;3;3;2;3;2713;146,169517136346;010150031701;01015003170102401;010150031701024011;202109
1;10150;031701;024;02;1;2;2;2;2;2;2;2;2;2;2;3;1;2;1;2;2;2;2;2;2;3;2;3;2713;146,169517136346;010150031701;01015003170102402;010150031701024021;202109
1;10150;031701;024;03;1;2;2;2;2;4;2;4;2;2;1;3;2;3;1;2;2;2;2;2;3;2;2;2;2713;146,169517136346;010150031701;01015003170102403;010150031701024031;202109
1;10150;031701;024;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;146,169517136346;010150031701;01015003170102404;010150031701024041;202109
1;10150;031701;024;05;1;2;2;1;2;4;2;4;2;2;2;2;1;2;1;2;2;2;2;2;3;2;3;1;2713;146,169517136346;010150031701;01015003170102405;010150031701024051;202109
1;10150;031701;024;06;1;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;2;2;1;2;3;3;3;2713;146,169517136346;010150031701;01015003170102406;010150031701024061;202109
1;10150;031701;024;07;1;3;2;2;2;3;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2713;146,169517136346;010150031701;01015003170102407;010150031701024071;202109
1;10150;033203;024;01;1;2;2;3;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;2;2;2;2713;280,626919020374;010150033203;01015003320302401;010150033203024011;202109
1;10150;033203;024;02;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;2713;280,626919020374;010150033203;01015003320302402;010150033203024021;202109
1;10150;033203;024;03;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2713;280,626919020374;010150033203;01015003320302403;010150033203024031;202109
1;10150;033203;024;04;1;1;1;1;1;2;1;2;1;2;2;2;1;3;3;2;2;2;2;2;2;2;3;2;2713;280,626919020374;010150033203;01015003320302404;010150033203024041;202109
1;10150;033203;024;05;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;280,626919020374;010150033203;01015003320302405;010150033203024051;202109
1;10150;033203;024;06;1;2;2;1;1;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2713;280,626919020374;010150033203;01015003320302406;010150033203024061;202109
1;10150;033203;024;07;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2713;280,626919020374;010150033203;01015003320302407;010150033203024071;202109
1;10150;033603;021;01;1;3;3;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;2713;59,0604493399511;010150033603;01015003360302101;010150033603021011;202109
1;10150;033603;021;02;1;2;2;3;3;3;2;3;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;2713;59,0604493399511;010150033603;01015003360302102;010150033603021021;202109
1;10150;033603;021;04;1;2;2;2;2;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;2713;59,0604493399511;010150033603;01015003360302104;010150033603021041;202109
1;10150;033603;021;05;1;2;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;59,0604493399511;010150033603;01015003360302105;010150033603021051;202109
1;10150;033603;021;06;1;3;3;1;1;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;59,0604493399511;010150033603;01015003360302106;010150033603021061;202109
1;10150;033603;021;09;1;3;3;2;2;3;2;3;2;2;2;3;3;1;1;3;3;2;2;1;2;2;2;3;2713;59,0604493399511;010150033603;01015003360302109;010150033603021091;202109
1;10150;033603;021;10;1;1;2;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;1;1;3;3;2713;59,0604493399511;010150033603;01015003360302110;010150033603021101;202109
1;10150;035103;024;01;1;1;2;2;2;2;2;2;2;3;2;3;2;3;2;3;3;2;2;2;2;2;3;3;2711;124,677892483722;010150035103;01015003510302401;010150035103024011;202109
1;10150;035103;024;02;1;3;2;2;2;3;2;3;2;2;2;3;2;3;3;3;3;2;2;2;3;2;3;3;2711;124,677892483722;010150035103;01015003510302402;010150035103024021;202109
1;10150;035103;024;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2711;124,677892483722;010150035103;01015003510302403;010150035103024031;202109
1;10150;035103;024;04;1;2;2;2;2;3;2;3;2;3;2;3;2;3;3;3;3;2;2;2;2;2;2;2;2711;124,677892483722;010150035103;01015003510302404;010150035103024041;202109
1;10150;035103;024;05;1;2;2;2;2;3;2;3;2;3;2;3;2;3;3;3;3;2;2;2;1;2;1;2;2711;124,677892483722;010150035103;01015003510302405;010150035103024051;202109
1;10150;035103;024;06;1;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2711;124,677892483722;010150035103;01015003510302406;010150035103024061;202109
1;10150;035103;024;07;1;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;2;2;2711;124,677892483722;010150035103;01015003510302407;010150035103024071;202109
1;10150;036204;023;02;1;3;2;1;2;3;2;3;2;2;2;3;2;3;2;3;3;2;2;2;3;2;3;2;2713;171,617875823013;010150036204;01015003620402302;010150036204023021;202109
1;10150;036204;023;04;1;3;2;2;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;2;2;2;2;2713;171,617875823013;010150036204;01015003620402304;010150036204023041;202109
1;10150;036204;023;05;1;3;2;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2713;171,617875823013;010150036204;01015003620402305;010150036204023051;202109
1;10150;036204;023;06;1;2;2;2;2;3;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2713;171,617875823013;010150036204;01015003620402306;010150036204023061;202109
1;10150;036204;023;07;1;3;2;2;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;2;2;3;2;2713;171,617875823013;010150036204;01015003620402307;010150036204023071;202109
1;10150;036204;023;08;1;2;2;2;2;3;2;3;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2713;171,617875823013;010150036204;01015003620402308;010150036204023081;202109
1;10150;036204;023;09;1;2;2;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;2;2713;171,617875823013;010150036204;01015003620402309;010150036204023091;202109
1;10150;036702;022;01;1;3;2;3;3;3;2;3;2;2;2;1;1;3;3;1;1;2;2;1;3;1;1;1;2712;156,034104582988;010150036702;01015003670202201;010150036702022011;202109
1;10150;036702;022;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2712;156,034104582988;010150036702;01015003670202202;010150036702022021;202109
1;10150;036702;022;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;156,034104582988;010150036702;01015003670202203;010150036702022031;202109
1;10150;036702;022;04;1;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;156,034104582988;010150036702;01015003670202204;010150036702022041;202109
1;10150;036702;022;05;1;3;3;2;2;3;2;3;2;1;1;1;2;3;3;3;3;2;2;2;2;2;2;2;2712;156,034104582988;010150036702;01015003670202205;010150036702022051;202109
1;10150;036702;022;06;1;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;156,034104582988;010150036702;01015003670202206;010150036702022061;202109
1;10150;036702;022;08;1;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;1;3;3;3;3;2712;156,034104582988;010150036702;01015003670202208;010150036702022081;202109
1;10150;037302;024;01;1;2;2;1;2;2;2;2;2;2;2;1;2;1;3;3;2;2;2;2;3;2;3;2;2711;121,515610959705;010150037302;01015003730202401;010150037302024011;202109
1;10150;037302;024;03;1;3;2;1;2;3;1;2;2;1;2;1;2;3;2;3;2;2;2;2;3;2;3;3;2711;121,515610959705;010150037302;01015003730202403;010150037302024031;202109
1;10150;037302;024;04;1;2;2;2;2;3;1;2;2;1;2;3;2;3;1;3;3;2;2;2;1;2;2;2;2711;121,515610959705;010150037302;01015003730202404;010150037302024041;202109
1;10150;037302;024;05;1;3;1;3;2;3;2;2;2;1;2;3;2;3;2;2;2;2;2;2;2;2;3;2;2711;121,515610959705;010150037302;01015003730202405;010150037302024051;202109
1;10150;037302;024;06;1;3;2;1;2;3;1;2;2;1;2;1;2;3;2;3;2;2;2;2;3;2;3;2;2711;121,515610959705;010150037302;01015003730202406;010150037302024061;202109
1;10150;037302;024;07;1;2;2;1;2;3;2;2;2;2;2;1;2;3;2;3;2;2;2;2;2;1;3;2;2711;121,515610959705;010150037302;01015003730202407;010150037302024071;202109
1;10150;037302;024;08;1;2;2;1;2;2;1;2;2;2;2;1;2;1;2;3;2;2;2;2;2;1;2;2;2711;121,515610959705;010150037302;01015003730202408;010150037302024081;202109
1;10150;037702;024;01;1;2;2;2;2;3;2;3;2;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;115,64289147275;010150037702;01015003770202401;010150037702024011;202109
1;10150;037702;024;03;1;2;2;2;2;3;2;3;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2711;115,64289147275;010150037702;01015003770202403;010150037702024031;202109
1;10150;037702;024;04;1;3;1;1;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;2;2;3;2;2711;115,64289147275;010150037702;01015003770202404;010150037702024041;202109
